DIST;SECC;MESA;APE1;APE2;NOMBRE;DIANAC;MESNAC;ANONAC;IDENT;GESCO;LGESCO;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CPOSTAM;NMUNI;NPRO;TCENSO
1;1;U;ABIZENA10305;ABIZENA20305;IZENA0305;30;1;1950;00000304A;20;Inferior a EGB;HELBIDEA00305;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10306;ABIZENA20306;IZENA0306;25;9;1942;00000305A;20;Inferior a EGB;HELBIDEA00306;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10307;ABIZENA20307;IZENA0307;28;12;1971;00000306A;40;BUP, FP o superior;HELBIDEA00307;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10308;ABIZENA20308;IZENA0308;23;10;1957;00000307A;40;BUP, FP o superior;HELBIDEA00308;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10309;ABIZENA20309;IZENA0309;24;7;1962;00000308A;30;Graduado escolar o equivalente;HELBIDEA00309;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10310;ABIZENA20310;IZENA0310;28;12;1994;00000309A;30;Graduado escolar o equivalente;HELBIDEA00310;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10311;ABIZENA20311;IZENA0311;28;4;1932;00000310A;20;Inferior a EGB;HELBIDEA00311;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10312;ABIZENA20312;IZENA0312;10;6;1959;00000311A;40;BUP, FP o superior;HELBIDEA00312;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10313;ABIZENA20313;IZENA0313;28;8;1961;00000312A;30;Graduado escolar o equivalente;HELBIDEA00313;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10314;ABIZENA20314;IZENA0314;25;9;1967;00000313A;40;BUP, FP o superior;HELBIDEA00314;ITSASALDE ETXEA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10315;ABIZENA20315;IZENA0315;7;8;1957;00000314A;20;Inferior a EGB;HELBIDEA00315;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10316;ABIZENA20316;IZENA0316;7;6;1988;00000315A;40;BUP, FP o superior;HELBIDEA00316;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10317;ABIZENA20317;IZENA0317;28;9;1957;00000316A;40;BUP, FP o superior;HELBIDEA00317;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10318;ABIZENA20318;IZENA0318;9;8;1932;00000317A;20;Inferior a EGB;HELBIDEA00318;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10319;ABIZENA20319;IZENA0319;13;8;1989;00000318A;40;BUP, FP o superior;HELBIDEA00319;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10320;ABIZENA20320;IZENA0320;19;2;1948;00000319A;30;Graduado escolar o equivalente;HELBIDEA00320;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10321;ABIZENA20321;IZENA0321;22;2;1961;00000320A;40;BUP, FP o superior;HELBIDEA00321;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10322;ABIZENA20322;IZENA0322;21;6;1935;00000321A;20;Inferior a EGB;HELBIDEA00322;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10323;ABIZENA20323;IZENA0323;26;2;1972;00000322A;40;BUP, FP o superior;HELBIDEA00323;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10324;ABIZENA20324;IZENA0324;13;2;1970;00000323A;40;BUP, FP o superior;HELBIDEA00324;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10325;ABIZENA20325;IZENA0325;18;12;1959;00000324A;20;Inferior a EGB;HELBIDEA00325;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10326;ABIZENA20326;IZENA0326;19;3;1985;00000325A;40;BUP, FP o superior;HELBIDEA00326;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10327;ABIZENA20327;IZENA0327;19;7;1995;00000326A;40;BUP, FP o superior;HELBIDEA00327;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10328;ABIZENA20328;IZENA0328;20;1;2004;00000327A;40;BUP, FP o superior;HELBIDEA00328;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10329;ABIZENA20329;IZENA0329;16;1;1948;00000328A;20;Inferior a EGB;HELBIDEA00329;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10330;ABIZENA20330;IZENA0330;21;7;1990;00000329A;40;BUP, FP o superior;HELBIDEA00330;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10331;ABIZENA20331;IZENA0331;1;3;1967;00000330A;30;Graduado escolar o equivalente;HELBIDEA00331;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10332;ABIZENA20332;IZENA0332;28;3;2003;00000331A;40;BUP, FP o superior;HELBIDEA00332;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10333;ABIZENA20333;IZENA0333;24;12;1963;00000332A;40;BUP, FP o superior;HELBIDEA00333;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10334;ABIZENA20334;IZENA0334;9;8;1997;00000333A;40;BUP, FP o superior;HELBIDEA00334;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10335;ABIZENA20335;IZENA0335;30;4;1960;00000334A;40;BUP, FP o superior;HELBIDEA00335;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10336;ABIZENA20336;IZENA0336;15;12;1943;00000335A;20;Inferior a EGB;HELBIDEA00336;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10337;ABIZENA20337;IZENA0337;30;11;1957;00000336A;30;Graduado escolar o equivalente;HELBIDEA00337;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10338;ABIZENA20338;IZENA0338;19;5;1972;00000337A;40;BUP, FP o superior;HELBIDEA00338;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10339;ABIZENA20339;IZENA0339;18;2;1969;00000338A;30;Graduado escolar o equivalente;HELBIDEA00339;TXARTIKU BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10340;ABIZENA20340;IZENA0340;30;1;1956;00000339A;20;Inferior a EGB;HELBIDEA00340;TXARTIKU BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10341;ABIZENA20341;IZENA0341;6;6;1975;00000340A;40;BUP, FP o superior;HELBIDEA00341;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10342;ABIZENA20342;IZENA0342;23;10;1953;00000341A;20;Inferior a EGB;HELBIDEA00342;LARRABIDE BASERRIA;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10343;ABIZENA20343;IZENA0343;19;9;1967;00000342A;30;Graduado escolar o equivalente;HELBIDEA00343;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10344;ABIZENA20344;IZENA0344;18;4;1977;00000343A;30;Graduado escolar o equivalente;HELBIDEA00344;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10345;ABIZENA20345;IZENA0345;27;3;1967;00000344A;30;Graduado escolar o equivalente;HELBIDEA00345;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10346;ABIZENA20346;IZENA0346;14;1;1979;00000345A;30;Graduado escolar o equivalente;HELBIDEA00346;*DISEMINADO*;PASAI DONIBANE;PASAIA;GIPUZKOA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10347;ABIZENA20347;IZENA0347;28;6;1994;00000346A;40;BUP, FP o superior;HELBIDEA00347;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10348;ABIZENA20348;IZENA0348;15;8;1950;00000347A;20;Inferior a EGB;HELBIDEA00348;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10349;ABIZENA20349;IZENA0349;21;1;1993;00000348A;40;BUP, FP o superior;HELBIDEA00349;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10350;ABIZENA20350;IZENA0350;20;8;1979;00000349A;40;BUP, FP o superior;HELBIDEA00350;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10351;ABIZENA20351;IZENA0351;22;5;1976;00000350A;40;BUP, FP o superior;HELBIDEA00351;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10352;ABIZENA20352;IZENA0352;30;10;1944;00000351A;20;Inferior a EGB;HELBIDEA00352;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10353;ABIZENA20353;IZENA0353;26;8;1975;00000352A;40;BUP, FP o superior;HELBIDEA00353;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10354;ABIZENA20354;IZENA0354;8;4;1983;00000353A;40;BUP, FP o superior;HELBIDEA00354;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10355;ABIZENA20355;IZENA0355;6;5;1997;00000354A;40;BUP, FP o superior;HELBIDEA00355;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10356;ABIZENA20356;IZENA0356;5;12;1958;00000355A;40;BUP, FP o superior;HELBIDEA00356;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10357;ABIZENA20357;IZENA0357;5;1;1963;00000356A;40;BUP, FP o superior;HELBIDEA00357;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10358;ABIZENA20358;IZENA0358;13;12;1956;00000357A;20;Inferior a EGB;HELBIDEA00358;VILLA MERCEDES;*DISEMINADO*;PASAI DONIBANE;PASAIA;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10359;ABIZENA20359;IZENA0359;24;3;1936;00000358A;20;Inferior a EGB;HELBIDEA00359;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10360;ABIZENA20360;IZENA0360;18;3;1942;00000359A;20;Inferior a EGB;HELBIDEA00360;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10361;ABIZENA20361;IZENA0361;18;2;1977;00000360A;40;BUP, FP o superior;HELBIDEA00361;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10362;ABIZENA20362;IZENA0362;8;1;1996;00000361A;40;BUP, FP o superior;HELBIDEA00362;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10363;ABIZENA20363;IZENA0363;26;11;1952;00000362A;30;Graduado escolar o equivalente;HELBIDEA00363;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10364;ABIZENA20364;IZENA0364;8;10;1977;00000363A;40;BUP, FP o superior;HELBIDEA00364;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10365;ABIZENA20365;IZENA0365;6;5;1928;00000364A;20;Inferior a EGB;HELBIDEA00365;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10366;ABIZENA20366;IZENA0366;26;7;1968;00000365A;40;BUP, FP o superior;HELBIDEA00366;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10367;ABIZENA20367;IZENA0367;3;10;1947;00000366A;20;Inferior a EGB;HELBIDEA00367;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10368;ABIZENA20368;IZENA0368;25;4;1967;00000367A;40;BUP, FP o superior;HELBIDEA00368;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10369;ABIZENA20369;IZENA0369;4;3;2002;00000368A;30;Graduado escolar o equivalente;HELBIDEA00369;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10370;ABIZENA20370;IZENA0370;10;7;1963;00000369A;40;BUP, FP o superior;HELBIDEA00370;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10371;ABIZENA20371;IZENA0371;30;7;1968;00000370A;30;Graduado escolar o equivalente;HELBIDEA00371;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10372;ABIZENA20372;IZENA0372;16;5;1944;00000371A;20;Inferior a EGB;HELBIDEA00372;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10373;ABIZENA20373;IZENA0373;6;6;1969;00000372A;40;BUP, FP o superior;HELBIDEA00373;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10374;ABIZENA20374;IZENA0374;3;3;1972;00000373A;40;BUP, FP o superior;HELBIDEA00374;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10375;ABIZENA20375;IZENA0375;15;3;1955;00000374A;20;Inferior a EGB;HELBIDEA00375;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
1;1;U;ABIZENA10376;ABIZENA20376;IZENA0376;11;2;1991;00000375A;40;BUP, FP o superior;HELBIDEA00376;PASAI DONIBANE;PASAIA;GIPUZKOA;;20110;CASA CONSISTORIAL PALACIO ARIZABALO;UDALETXEA ARIZABALO JAUREGIA;;. DONIBANE KALEA 19;PASAI DONIBANE;;;20110;PASAIA;GIPUZKOA;1
