NMUNI;DIST;SECC;MESA;NLOCAL;NLOCALB;INFADICIONAL;DIRMESA1;DIRMESA2;DIRMESA3;DIRMESA4;CARGOFINAL;NOLISTA;GRES;IDENT;NOMBRE;APELLIDO1;APELLIDO2;DOMI1;DOMI2;DOMI3;DOMI4;DOMI5;CPOSTAL;Urtea;Hilabetea;Eguna;Jaiotze-Data;Jaiotze-Data
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S12;89;4;00000296A;IZENA0297;ABIZENA10297;ABIZENA20297;HELBIDEA00297;PASAI SAN PEDRO;PASAIA;;;20110;1990;4;14;1990/4/14;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S13;308;4;00000297A;IZENA0298;ABIZENA10298;ABIZENA20298;HELBIDEA00298;PASAI SAN PEDRO;PASAIA;;;20110;1976;4;10;1976/4/10;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V1S14;11;4;00000298A;IZENA0299;ABIZENA10299;ABIZENA20299;HELBIDEA00299;PASAI SAN PEDRO;PASAIA;;;20110;1960;11;4;1960/11/4;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2;150;3;00000299A;IZENA0300;ABIZENA10300;ABIZENA20300;HELBIDEA00300;PASAI SAN PEDRO;PASAIA;;;20110;1971;9;25;1971/9/25;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S1;524;3;00000300A;IZENA0301;ABIZENA10301;ABIZENA20301;HELBIDEA00301;PASAI SAN PEDRO;PASAIA;;;20110;1958;10;22;1958/10/22;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S2;579;2;00000301A;IZENA0302;ABIZENA10302;ABIZENA20302;HELBIDEA00302;PASAI SAN PEDRO;PASAIA;;;20110;1975;3;25;1975/3/25;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S3;7;4;00000302A;IZENA0303;ABIZENA10303;ABIZENA20303;HELBIDEA00303;PASAI SAN PEDRO;PASAIA;;;20110;1994;8;25;1994/8/25;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S4;471;4;00000303A;IZENA0304;ABIZENA10304;ABIZENA20304;HELBIDEA00304;PASAI SAN PEDRO;PASAIA;;;20110;1971;11;19;1971/11/19;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S5;316;4;00000304A;IZENA0305;ABIZENA10305;ABIZENA20305;HELBIDEA00305;PASAI SAN PEDRO;PASAIA;;;20110;1959;11;4;1959/11/4;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S6;101;4;00000305A;IZENA0306;ABIZENA10306;ABIZENA20306;HELBIDEA00306;PASAI SAN PEDRO;PASAIA;;;20110;1955;10;19;1955/10/19;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S7;454;3;00000306A;IZENA0307;ABIZENA10307;ABIZENA20307;HELBIDEA00307;PASAI SAN PEDRO;PASAIA;;;20110;1985;6;3;1985/6/3;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S8;185;4;00000307A;IZENA0308;ABIZENA10308;ABIZENA20308;HELBIDEA00308;PASAI SAN PEDRO;PASAIA;;;20110;1971;12;6;1971/12/6;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S9;526;4;00000308A;IZENA0309;ABIZENA10309;ABIZENA20309;HELBIDEA00309;PASAI SAN PEDRO;PASAIA;;;20110;1989;7;26;1989/7/26;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S10;309;4;00000309A;IZENA0310;ABIZENA10310;ABIZENA20310;HELBIDEA00310;PASAI SAN PEDRO;PASAIA;;;20110;2002;5;13;2002/5/13;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S11;303;4;00000310A;IZENA0311;ABIZENA10311;ABIZENA20311;HELBIDEA00311;PASAI SAN PEDRO;PASAIA;;;20110;1960;10;25;1960/10/25;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S12;214;4;00000311A;IZENA0312;ABIZENA10312;ABIZENA20312;HELBIDEA00312;PASAI SAN PEDRO;PASAIA;;;20110;1981;4;27;1981/4/27;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S13;517;2;00000312A;IZENA0313;ABIZENA10313;ABIZENA20313;HELBIDEA00313;PASAI SAN PEDRO;PASAIA;;;20110;1959;11;15;1959/11/15;2021-05-05
PASAIA;2;9;U;GIMNASIO MUNICIPAL;;;. ESNABIDE KALEA 2;PASAI SAN PEDRO;;;V2S14;439;3;00000313A;IZENA0314;ABIZENA10314;ABIZENA20314;HELBIDEA00314;PASAI SAN PEDRO;PASAIA;;;20110;1958;12;25;1958/12/25;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;P;442;4;00000314A;IZENA0315;ABIZENA10315;ABIZENA20315;HELBIDEA00315;PASAI ANTXO;PASAIA;;;20110;1995;9;6;1995/9/6;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS1;319;4;00000315A;IZENA0316;ABIZENA10316;ABIZENA20316;HELBIDEA00316;PASAI ANTXO;PASAIA;;;20110;1999;5;26;1999/5/26;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS2;168;4;00000316A;IZENA0317;ABIZENA10317;ABIZENA20317;HELBIDEA00317;PASAI ANTXO;PASAIA;;;20110;1999;11;20;1999/11/20;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS3;2;4;00000317A;IZENA0318;ABIZENA10318;ABIZENA20318;HELBIDEA00318;PASAI ANTXO;PASAIA;;;20110;1961;11;13;1961/11/13;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS4;478;4;00000318A;IZENA0319;ABIZENA10319;ABIZENA20319;HELBIDEA00319;PASAI ANTXO;PASAIA;;;20110;1974;4;8;1974/4/8;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS5;495;4;00000319A;IZENA0320;ABIZENA10320;ABIZENA20320;HELBIDEA00320;PASAI ANTXO;PASAIA;;;20110;1977;3;3;1977/3/3;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS6;579;4;00000320A;IZENA0321;ABIZENA10321;ABIZENA20321;HELBIDEA00321;PASAI ANTXO;PASAIA;;;20110;1979;8;23;1979/8/23;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS7;399;4;00000321A;IZENA0322;ABIZENA10322;ABIZENA20322;HELBIDEA00322;PASAI ANTXO;PASAIA;;;20110;1973;9;19;1973/9/19;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS8;598;4;00000322A;IZENA0323;ABIZENA10323;ABIZENA20323;HELBIDEA00323;PASAI ANTXO;PASAIA;;;20110;1967;10;19;1967/10/19;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS9;320;4;00000323A;IZENA0324;ABIZENA10324;ABIZENA20324;HELBIDEA00324;PASAI ANTXO;PASAIA;;;20110;1997;5;25;1997/5/25;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS10;555;4;00000324A;IZENA0325;ABIZENA10325;ABIZENA20325;HELBIDEA00325;PASAI ANTXO;PASAIA;;;20110;1998;8;20;1998/8/20;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS11;400;4;00000325A;IZENA0326;ABIZENA10326;ABIZENA20326;HELBIDEA00326;PASAI ANTXO;PASAIA;;;20110;1976;7;11;1976/7/11;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS12;668;4;00000326A;IZENA0327;ABIZENA10327;ABIZENA20327;HELBIDEA00327;PASAI ANTXO;PASAIA;;;20110;1982;9;29;1982/9/29;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS13;695;4;00000327A;IZENA0328;ABIZENA10328;ABIZENA20328;HELBIDEA00328;PASAI ANTXO;PASAIA;;;20110;1975;4;4;1975/4/4;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS14;612;4;00000328A;IZENA0329;ABIZENA10329;ABIZENA20329;HELBIDEA00329;PASAI ANTXO;PASAIA;;;20110;1988;3;29;1988/3/29;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1;181;2;00000329A;IZENA0330;ABIZENA10330;ABIZENA20330;HELBIDEA00330;PASAI ANTXO;PASAIA;;;20110;1963;5;23;1963/5/23;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S1;336;3;00000330A;IZENA0331;ABIZENA10331;ABIZENA20331;HELBIDEA00331;PASAI ANTXO;PASAIA;;;20110;1986;5;18;1986/5/18;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S2;649;3;00000331A;IZENA0332;ABIZENA10332;ABIZENA20332;HELBIDEA00332;PASAI ANTXO;PASAIA;;;20110;1983;6;17;1983/6/17;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S3;679;3;00000332A;IZENA0333;ABIZENA10333;ABIZENA20333;HELBIDEA00333;PASAI ANTXO;PASAIA;;;20110;1964;7;5;1964/7/5;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S4;212;3;00000333A;IZENA0334;ABIZENA10334;ABIZENA20334;HELBIDEA00334;PASAI ANTXO;PASAIA;;;20110;1982;2;20;1982/2/20;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S5;137;4;00000334A;IZENA0335;ABIZENA10335;ABIZENA20335;HELBIDEA00335;PASAI ANTXO;PASAIA;;;20110;1981;11;29;1981/11/29;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S6;508;4;00000335A;IZENA0336;ABIZENA10336;ABIZENA20336;HELBIDEA00336;PASAI ANTXO;PASAIA;;;20110;1980;7;20;1980/7/20;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S7;71;4;00000336A;IZENA0337;ABIZENA10337;ABIZENA20337;HELBIDEA00337;PASAI ANTXO;PASAIA;;;20110;1976;10;22;1976/10/22;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S8;221;3;00000337A;IZENA0338;ABIZENA10338;ABIZENA20338;HELBIDEA00338;PTA A;PASAI ANTXO;GIPUZKOA;;20110;1961;8;20;1961/8/20;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S9;269;3;00000338A;IZENA0339;ABIZENA10339;ABIZENA20339;HELBIDEA00339;PASAI ANTXO;PASAIA;;;20110;1973;8;13;1973/8/13;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S10;646;4;00000339A;IZENA0340;ABIZENA10340;ABIZENA20340;HELBIDEA00340;PASAI ANTXO;PASAIA;;;20110;1977;7;8;1977/7/8;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S11;38;4;00000340A;IZENA0341;ABIZENA10341;ABIZENA20341;HELBIDEA00341;PASAI ANTXO;PASAIA;;;20110;1971;4;23;1971/4/23;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S12;341;3;00000341A;IZENA0342;ABIZENA10342;ABIZENA20342;HELBIDEA00342;PASAI ANTXO;PASAIA;;;20110;1962;9;25;1962/9/25;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S13;287;4;00000342A;IZENA0343;ABIZENA10343;ABIZENA20343;HELBIDEA00343;PASAI ANTXO;PASAIA;;;20110;1983;4;5;1983/4/5;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S14;542;3;00000343A;IZENA0344;ABIZENA10344;ABIZENA20344;HELBIDEA00344;PASAI ANTXO;PASAIA;;;20110;1957;3;27;1957/3/27;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2;652;3;00000344A;IZENA0345;ABIZENA10345;ABIZENA20345;HELBIDEA00345;PASAI ANTXO;PASAIA;;;20110;1969;10;10;1969/10/10;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S1;18;4;00000345A;IZENA0346;ABIZENA10346;ABIZENA20346;HELBIDEA00346;PASAI ANTXO;PASAIA;;;20110;1985;5;8;1985/5/8;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S2;454;4;00000346A;IZENA0347;ABIZENA10347;ABIZENA20347;HELBIDEA00347;PASAI ANTXO;PASAIA;;;20110;1969;5;16;1969/5/16;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S3;566;3;00000347A;IZENA0348;ABIZENA10348;ABIZENA20348;HELBIDEA00348;PASAI ANTXO;PASAIA;;;20110;1993;3;15;1993/3/15;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S4;254;3;00000348A;IZENA0349;ABIZENA10349;ABIZENA20349;HELBIDEA00349;PASAI ANTXO;PASAIA;;;20110;1986;9;3;1986/9/3;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S5;706;4;00000349A;IZENA0350;ABIZENA10350;ABIZENA20350;HELBIDEA00350;PASAI ANTXO;PASAIA;;;20110;1998;12;12;1998/12/12;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S6;8;3;00000350A;IZENA0351;ABIZENA10351;ABIZENA20351;HELBIDEA00351;PASAI ANTXO;PASAIA;;;20110;1966;12;31;1966/12/31;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S7;358;4;00000351A;IZENA0352;ABIZENA10352;ABIZENA20352;HELBIDEA00352;PASAI ANTXO;PASAIA;;;20110;1978;2;9;1978/2/9;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S8;231;4;00000352A;IZENA0353;ABIZENA10353;ABIZENA20353;HELBIDEA00353;PASAI ANTXO;PASAIA;;;20110;2002;1;18;2002/1/18;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S9;248;3;00000353A;IZENA0354;ABIZENA10354;ABIZENA20354;HELBIDEA00354;PASAI ANTXO;PASAIA;;;20110;1969;10;11;1969/10/11;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S10;357;3;00000354A;IZENA0355;ABIZENA10355;ABIZENA20355;HELBIDEA00355;PASAI ANTXO;PASAIA;;;20110;1963;6;13;1963/6/13;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S11;327;2;00000355A;IZENA0356;ABIZENA10356;ABIZENA20356;HELBIDEA00356;PASAI ANTXO;PASAIA;;;20110;1970;8;9;1970/8/9;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S12;696;3;00000356A;IZENA0357;ABIZENA10357;ABIZENA20357;HELBIDEA00357;PASAI ANTXO;PASAIA;;;20110;1978;7;25;1978/7/25;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S13;585;4;00000357A;IZENA0358;ABIZENA10358;ABIZENA20358;HELBIDEA00358;PASAI ANTXO;PASAIA;;;20110;1999;6;11;1999/6/11;2021-05-05
PASAIA;3;1;A;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V2S14;258;3;00000358A;IZENA0359;ABIZENA10359;ABIZENA20359;HELBIDEA00359;PASAI ANTXO;PASAIA;;;20110;1971;1;21;1971/1/21;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;P;87;4;00000359A;IZENA0360;ABIZENA10360;ABIZENA20360;HELBIDEA00360;PASAI ANTXO;PASAIA;;;20110;1960;11;18;1960/11/18;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS1;393;4;00000360A;IZENA0361;ABIZENA10361;ABIZENA20361;HELBIDEA00361;PASAI ANTXO;PASAIA;;;20110;1963;3;20;1963/3/20;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS2;114;4;00000361A;IZENA0362;ABIZENA10362;ABIZENA20362;HELBIDEA00362;PASAI ANTXO;PASAIA;;;20110;1978;2;10;1978/2/10;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS3;162;4;00000362A;IZENA0363;ABIZENA10363;ABIZENA20363;HELBIDEA00363;PASAI ANTXO;PASAIA;;;20110;2004;4;13;2004/4/13;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS4;350;4;00000363A;IZENA0364;ABIZENA10364;ABIZENA20364;HELBIDEA00364;PASAI ANTXO;PASAIA;;;20110;1986;1;11;1986/1/11;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS5;498;4;00000364A;IZENA0365;ABIZENA10365;ABIZENA20365;HELBIDEA00365;PASAI ANTXO;PASAIA;;;20110;1992;12;15;1992/12/15;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS6;454;4;00000365A;IZENA0366;ABIZENA10366;ABIZENA20366;HELBIDEA00366;PASAI ANTXO;PASAIA;;;20110;1999;3;26;1999/3/26;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS7;14;4;00000366A;IZENA0367;ABIZENA10367;ABIZENA20367;HELBIDEA00367;PASAI ANTXO;PASAIA;;;20110;1955;1;18;1955/1/18;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS8;267;4;00000367A;IZENA0368;ABIZENA10368;ABIZENA20368;HELBIDEA00368;PASAI ANTXO;PASAIA;;;20110;1972;10;13;1972/10/13;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS9;215;4;00000368A;IZENA0369;ABIZENA10369;ABIZENA20369;HELBIDEA00369;PASAI ANTXO;PASAIA;;;20110;1999;2;15;1999/2/15;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS10;425;4;00000369A;IZENA0370;ABIZENA10370;ABIZENA20370;HELBIDEA00370;PASAI ANTXO;PASAIA;;;20110;1985;1;22;1985/1/22;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS11;435;4;00000370A;IZENA0371;ABIZENA10371;ABIZENA20371;HELBIDEA00371;PASAI ANTXO;PASAIA;;;20110;1987;9;22;1987/9/22;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS12;582;4;00000371A;IZENA0372;ABIZENA10372;ABIZENA20372;HELBIDEA00372;PASAI ANTXO;PASAIA;;;20110;1989;5;1;1989/5/1;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS13;105;4;00000372A;IZENA0373;ABIZENA10373;ABIZENA20373;HELBIDEA00373;PASAI ANTXO;PASAIA;;;20110;1968;3;24;1968/3/24;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;PS14;92;4;00000373A;IZENA0374;ABIZENA10374;ABIZENA20374;HELBIDEA00374;PASAI ANTXO;PASAIA;;;20110;1980;9;11;1980/9/11;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1;31;4;00000374A;IZENA0375;ABIZENA10375;ABIZENA20375;HELBIDEA00375;PASAI ANTXO;PASAIA;;;20110;1970;11;9;1970/11/9;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S1;300;4;00000375A;IZENA0376;ABIZENA10376;ABIZENA20376;HELBIDEA00376;PASAI ANTXO;PASAIA;;;20110;1978;4;19;1978/4/19;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S2;491;4;00000376A;IZENA0377;ABIZENA10377;ABIZENA20377;HELBIDEA00377;PASAI ANTXO;PASAIA;;;20110;1975;1;5;1975/1/5;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S3;171;3;00000377A;IZENA0378;ABIZENA10378;ABIZENA20378;HELBIDEA00378;PASAI ANTXO;PASAIA;;;20110;1977;2;28;1977/2/28;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S4;63;3;00000378A;IZENA0379;ABIZENA10379;ABIZENA20379;HELBIDEA00379;PASAI ANTXO;PASAIA;;;20110;1965;4;1;1965/4/1;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S5;445;3;00000379A;IZENA0380;ABIZENA10380;ABIZENA20380;HELBIDEA00380;PASAI ANTXO;PASAIA;;;20110;1960;5;5;1960/5/5;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S6;37;3;00000380A;IZENA0381;ABIZENA10381;ABIZENA20381;HELBIDEA00381;PASAI ANTXO;PASAIA;;;20110;1987;5;13;1987/5/13;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S7;520;3;00000381A;IZENA0382;ABIZENA10382;ABIZENA20382;HELBIDEA00382;PASAI ANTXO;PASAIA;;;20110;1999;11;3;1999/11/3;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S8;173;3;00000382A;IZENA0383;ABIZENA10383;ABIZENA20383;HELBIDEA00383;PASAI ANTXO;PASAIA;;;20110;1984;12;27;1984/12/27;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S9;420;4;00000383A;IZENA0384;ABIZENA10384;ABIZENA20384;HELBIDEA00384;PASAI ANTXO;PASAIA;;;20110;2003;5;23;2003/5/23;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S10;96;4;00000384A;IZENA0385;ABIZENA10385;ABIZENA20385;HELBIDEA00385;PASAI ANTXO;PASAIA;;;20110;1976;11;22;1976/11/22;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S11;103;4;00000385A;IZENA0386;ABIZENA10386;ABIZENA20386;HELBIDEA00386;PASAI ANTXO;PASAIA;;;20110;1976;11;17;1976/11/17;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S12;436;4;00000386A;IZENA0387;ABIZENA10387;ABIZENA20387;HELBIDEA00387;PASAI ANTXO;PASAIA;;;20110;1991;1;25;1991/1/25;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S13;333;4;00000387A;IZENA0388;ABIZENA10388;ABIZENA20388;HELBIDEA00388;PASAI ANTXO;PASAIA;;;20110;1968;11;16;1968/11/16;2021-05-05
PASAIA;3;1;B;GAZTELEKU DE ANTXO;;;. AXULAR PLAZA 7;PASAI ANTXO;;;V1S14;630;3;00000388A;IZENA0389;ABIZENA10389;ABIZENA20389;HELBIDEA00389;PASAI ANTXO;PASAIA;;;20110;1968;9;4;1968/9/4;2021-05-05
